report_id,instrument,report_date,strategy,direction,entry_mode,suggested_entry,stop_loss,tp1,tp2,tp3,risk_R_points,management,is_primary,scenario,unit,filled,fill_when,fill_datetime_uk,fill_price,sessions_to_fill,exit_price,exit_datetime_uk,exit_reason,R_card,R_realised,sessions_to_resolve,status
SPX-2026-07-15,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-15,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7530.6,7497.8,7553.2,7572.2,7591.1,32.8,3 units; Unit3 SL->entry+0.2R (7537.16) on TP2 fill,Y,PRIMARY,Unit 3,YES - MISPLACED STOP,IMMEDIATE (stop 34.4 pts BELOW market at the anchor),2026-07-15 07:00,7565.0,0,7537.16,2026-07-15 18:15,CARD DEFECT: buy stop 34.4 pts BELOW the anchor price - instant trigger with TP1 already passed. | BE+0.2R trail hit 2h45m after arming; runner target 7591.1 not reached until 3 August.,0.2,-0.414,0,CLOSED - CARD DEFECT
SPX-2026-07-15,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-15,Trade 3C - Momentum-Breakout,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: no confirmed break.,0.0,0.0,0,SUPPRESSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-16 14:30,7544.6,0,7402.26,2026-07-23 17:00,Card self-flags both a wide stop (R = 141.34 = 1.81x ATR) and a second TP3 < TP2 inversion - the ATR-capped runner at 7778.37 sits below the R-derived TP2 at 7826.26. | STOPPED OUT. TP1 (+1R = 141 pts away) not reached until 4 August.,-1.0,-1.0,5,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-16 14:30,7544.6,0,7402.26,2026-07-23 17:00,Card self-flags both a wide stop (R = 141.34 = 1.81x ATR) and a second TP3 < TP2 inversion - the ATR-capped runner at 7778.37 sits below the R-derived TP2 at 7826.26. | STOPPED OUT. TP2 at 7826.26 sits above the 52-week high - card-flagged as ambitious.,-1.0,-1.0,5,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 1 - Daily Directional,LONG,MARKET @ 14:30 UK cash open,7543.59,7402.26,7684.93,7826.26,7778.37,141.34,3 units; Unit3 SL->entry+0.2R (7571.86) on TP2 fill; runner 3xATR cap or session close,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-16 14:30,7544.6,0,7526.2,2026-07-16 22:45,Card self-flags both a wide stop (R = 141.34 = 1.81x ATR) and a second TP3 < TP2 inversion - the ATR-capped runner at 7778.37 sits below the R-derived TP2 at 7826.26. | CARD-SPECIFIED runner time-stop at the 16 July session close,-0.123,-0.129,0,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7538.09,7518.73,7562.94,7572.62,7590,19.36,3 units; standard tranche rule,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-16 15:30,7538.09,0,7562.94,2026-07-16 16:00,"Card itself records that under the protocol as written this trade should not exist - entry, target and stop are all pivot-derived from uncorroborated data. | TP1 (daily R1) touched 30 min after fill, +1.28R",1.284,1.284,0,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7538.09,7518.73,7562.94,7572.62,7590,19.36,3 units; standard tranche rule,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-16 15:30,7538.09,0,7518.73,2026-07-16 21:15,"Card itself records that under the protocol as written this trade should not exist - entry, target and stop are all pivot-derived from uncorroborated data. | STOPPED OUT. TP2 (R1.5) not reached until 3 August.",-1.0,-1.0,0,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 2 - Pivot (buy limit daily P),LONG,BUY LIMIT,7538.09,7518.73,7562.94,7572.62,7590,19.36,3 units; standard tranche rule,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-16 15:30,7538.09,0,7518.73,2026-07-16 21:15,"Card itself records that under the protocol as written this trade should not exist - entry, target and stop are all pivot-derived from uncorroborated data. | STOPPED OUT at the original stop; no BE armed.",-1.0,-1.0,0,CLOSED
SPX-2026-07-16,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-16,Trade 3C - Transition Breakout,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,"SUPPRESSED by card: price mid-range, no confirming close.",0.0,0.0,0,SUPPRESSED
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 1 - Daily Directional,SHORT,PENDING @ 14:30 UK cash open,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,3 units; Unit3 SL->entry+0.2R (7534.06) on TP2 fill,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-07-17 14:30,7467.8,0,7499.25,2026-07-17 14:30,"CARD DEFECT: entry reference 7542.76 is a mid-range 5-session derived level, and the 14:30 cash open printed 7467.8 - 75 pts lower, with TP1 already behind price. The card itself warned the entry sat 8.99 pts above the 16 July close and might gap through. Direction was right; the reference was not a tradeable price. | TP1 already 32 pts behind price at entry",1.0,-0.265,0,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 1 - Daily Directional,SHORT,PENDING @ 14:30 UK cash open,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,3 units; Unit3 SL->entry+0.2R (7534.06) on TP2 fill,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-07-17 14:30,7467.8,0,7455.75,2026-07-17 15:00,"CARD DEFECT: entry reference 7542.76 is a mid-range 5-session derived level, and the 14:30 cash open printed 7467.8 - 75 pts lower, with TP1 already behind price. The card itself warned the entry sat 8.99 pts above the 16 July close and might gap through. Direction was right; the reference was not a tradeable price. | TP2 touched 30 min after entry",2.0,0.102,0,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 1 - Daily Directional,SHORT,PENDING @ 14:30 UK cash open,7542.76,7586.27,7499.25,7455.75,7327.55,43.51,3 units; Unit3 SL->entry+0.2R (7534.06) on TP2 fill,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-07-17 14:30,7467.8,0,7327.55,2026-07-29 21:45,"CARD DEFECT: entry reference 7542.76 is a mid-range 5-session derived level, and the 14:30 cash open printed 7467.8 - 75 pts lower, with TP1 already behind price. The card itself warned the entry sat 8.99 pts above the 16 July close and might gap through. Direction was right; the reference was not a tradeable price. | TP3 (3xATR runner cap) reached in the 29 July break; the BE trail at 7534.06 was never tested.",4.946,1.184,8,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 33.8 pts ABOVE market at the anchor),2026-07-17 14:30,7467.8,0,7453.57,2026-07-17 15:00,"CARD DEFECT: the card called this ""STRONGEST IN THE REPORT"" on confluence grounds, but the buy limit sat 33.8 pts ABOVE market so it filled instantly with only 14.2 pts of realised risk. It also directly contradicts Trade 1 (short) issued in the same report. | STOPPED OUT 30 min after entry. TP1 not reached until 3 August.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 33.8 pts ABOVE market at the anchor),2026-07-17 14:30,7467.8,0,7453.57,2026-07-17 15:00,"CARD DEFECT: the card called this ""STRONGEST IN THE REPORT"" on confluence grounds, but the buy limit sat 33.8 pts ABOVE market so it filled instantly with only 14.2 pts of realised risk. It also directly contradicts Trade 1 (short) issued in the same report. | STOPPED OUT.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7501.61,7453.57,7549.65,7597.7,7716.82,48.04,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 33.8 pts ABOVE market at the anchor),2026-07-17 14:30,7467.8,0,7453.57,2026-07-17 15:00,"CARD DEFECT: the card called this ""STRONGEST IN THE REPORT"" on confluence grounds, but the buy limit sat 33.8 pts ABOVE market so it filled instantly with only 14.2 pts of realised risk. It also directly contradicts Trade 1 (short) issued in the same report. | STOPPED OUT.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-17,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-17,Trade 3 - Pivot fade (sell limit daily R1),SHORT,SELL LIMIT,7568.33,7599.43,7537.23,7506.12,7353.12,31.1,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,All units,NO,NO FILL,,,,,,Sell limit 7568.33 never reached inside the window - 17 July topped at 7533.1 and fell. First touched 3 August (t+11). Order life: no expiry stated; scored under the standing 5-session default.,0.0,0.0,0,NO_FILL
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-20 07:00,7470.1,0,7516.52,2026-07-22 16:00,STOPPED OUT. TP1 7398.86 printed on 23 July - one session after the stop.,-1.0,-1.0,2,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-20 07:00,7470.1,0,7516.52,2026-07-22 16:00,STOPPED OUT.,-1.0,-1.0,2,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 1 - Daily Directional,SHORT,MARKET @ 07:00 UK,7457.69,7516.52,7398.86,7340.04,7241.13,58.83,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED 3xATR / session-close time-stop,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-20 07:00,7470.1,0,7444.3,2026-07-20 22:45,"CARD-SPECIFIED runner time-stop at the 20 July session close, +0.23R",0.228,0.556,0,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-20 07:00,7458.87,0,7487.44,2026-07-20 11:45,"STOPPED OUT 4h45m after fill. All three targets printed on 23 July, three sessions later.",-1.0,-1.0,0,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-20 07:00,7458.87,0,7487.44,2026-07-20 11:45,STOPPED OUT.,-1.0,-1.0,0,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 2 - Pivot (TRANSITION down-break side),SHORT,SELL STOP,7458.87,7487.44,7426.48,7410.87,7395.26,28.57,3 units; Unit3 SL->entry-0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-20 07:00,7458.87,0,7487.44,2026-07-20 11:45,STOPPED OUT.,-1.0,-1.0,0,CLOSED
SPX-2026-07-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-20,Trade 3C - Momentum-Breakout (conditional),SHORT,CONDITIONAL - stop-entry ~7276.13 on confirmed downside close,7276.13,7470.83,6999.76,6852.55,,194.7,3 units; on Unit 2 fill Unit 3 stop to the broken boundary,Y,PRIMARY,All units,NO,NO FILL,,,,,,Entry condition never met inside the window - no confirming downside close and the 7276.13 trigger was never reached (lowest print to 27 July was 7375.3).,0.0,0.0,0,NO_FILL
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443,7502,7384,7325,7245,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-21 00:00,7447.5,0,7502,2026-07-21 17:15,STOPPED OUT same session. TP1 7384 printed on 23 July.,-1.0,-1.0,0,CLOSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443,7502,7384,7325,7245,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-21 00:00,7447.5,0,7502,2026-07-21 17:15,STOPPED OUT.,-1.0,-1.0,0,CLOSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 1 - Daily Directional,SHORT,MARKET @ overridden session-open anchor,7443,7502,7384,7325,7245,59.0,3 units; Unit3 SL->entry-0.2R (7455) on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-21 00:00,7447.5,0,7502,2026-07-21 17:15,STOPPED OUT before the session-close time-stop could apply.,-1.0,-1.0,0,CLOSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 2 - Pivot (regime-aware),n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: all pivot tiers uncorroborated - cannot anchor level-based limit orders.,0.0,0.0,0,SUPPRESSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 3C - Momentum-Breakout (conditional short),SHORT,"CONDITIONAL - confirmed downside break, entry at breakdown close",7443,7530,7094,6933,6800,87.0,3 units; structural TPs preserved,Y,PRIMARY,Unit 1,YES,TRIGGERED t+2 (23 Jul close 7418.0),2026-07-23 22:45,7418.0,2,7530,2026-08-03 03:45,STOPPED OUT. TP1 at 7094 (a full range-width measured move) was never approached - the low was 7292.2 on 29 July.,-1.0,-1.0,7,CLOSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 3C - Momentum-Breakout (conditional short),SHORT,"CONDITIONAL - confirmed downside break, entry at breakdown close",7443,7530,7094,6933,6800,87.0,3 units; structural TPs preserved,Y,PRIMARY,Unit 2,YES,TRIGGERED t+2 (23 Jul close 7418.0),2026-07-23 22:45,7418.0,2,7530,2026-08-03 03:45,STOPPED OUT. TP2 6933 was never reachable.,-1.0,-1.0,7,CLOSED
SPX-2026-07-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-21,Trade 3C - Momentum-Breakout (conditional short),SHORT,"CONDITIONAL - confirmed downside break, entry at breakdown close",7443,7530,7094,6933,6800,87.0,3 units; structural TPs preserved,Y,PRIMARY,Unit 3,YES,TRIGGERED t+2 (23 Jul close 7418.0),2026-07-23 22:45,7418.0,2,7530,2026-08-03 03:45,STOPPED OUT.,-1.0,-1.0,7,CLOSED
SPX-2026-07-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-22,Trade 1 - Daily Directional,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: direction score below threshold.,0.0,0.0,0,SUPPRESSED
SPX-2026-07-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-22,Trade 2 - Pivot (regime-aware),n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: TRANSITION/ranging regime suppression.,0.0,0.0,0,SUPPRESSED
SPX-2026-07-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",SHORT,SELL LIMIT into the 78.6-88.6% zone,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,"3 units; Unit1 to range mid, Unit2 to opposite side -10%, Unit3 runner on a range break",Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-07-22 18:00,7524.1,0,7442.9,2026-07-23 14:30,"BEST CARD IN THE SAMPLE (+5.14R blended) - but read it with care: the card itself quotes risk of only 4-32 points depending on fill. A 32.4-pt stop is 0.45x ATR against a 232-pt favourable move, so the R-multiple is inflated by an unusually tight stop rather than by an unusually good call. The same tightness is what killed 25 June and 16 July. | TP1 (range mid) touched the next session, +2.50R",2.506,2.506,1,CLOSED
SPX-2026-07-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",SHORT,SELL LIMIT into the 78.6-88.6% zone,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,"3 units; Unit1 to range mid, Unit2 to opposite side -10%, Unit3 runner on a range break",Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-07-22 18:00,7524.1,0,7329.3,2026-07-29 21:45,"BEST CARD IN THE SAMPLE (+5.14R blended) - but read it with care: the card itself quotes risk of only 4-32 points depending on fill. A 32.4-pt stop is 0.45x ATR against a 232-pt favourable move, so the R-multiple is inflated by an unusually tight stop rather than by an unusually good call. The same tightness is what killed 25 June and 16 July. | TP2 (opposite side -10%) touched in the 29 July break, +6.01R",6.012,6.012,5,CLOSED
SPX-2026-07-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-22,"Trade 3B - Mean-Reversion (range fade, short leg)",SHORT,SELL LIMIT into the 78.6-88.6% zone,7524.1,7556.5,7442.9,7329.3,7300.9,32.4,"3 units; Unit1 to range mid, Unit2 to opposite side -10%, Unit3 runner on a range break",Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-07-22 18:00,7524.1,0,7300.9,2026-07-29 22:00,"BEST CARD IN THE SAMPLE (+5.14R blended) - but read it with care: the card itself quotes risk of only 4-32 points depending on fill. A 32.4-pt stop is 0.45x ATR against a 232-pt favourable move, so the R-multiple is inflated by an unusually tight stop rather than by an unusually good call. The same tightness is what killed 25 June and 16 July. | Runner reached the range low 15 minutes later, +6.89R. The BE trail at 7517.62 was not tested until 3 August.",6.889,6.889,5,CLOSED
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 1 - Daily Directional,SHORT,MARKET @ 23 Jul cash open 14:30 UK,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-07-23 14:30,7444.9,0,7476.78,2026-07-23 14:30,"CARD DEFECT: entry reference 7498.96 vs an actual 14:30 cash open of 7444.9, 54.1 pts lower - BOTH take-profits sat below the market at entry. The card was itself SUPPRESSED BY CONVICTION RULE (score 0.0187 vs 0.25) and issued only on instruction. Card books +2.22R; on the fill it is -0.06R. | TP1 already 32 pts behind price at entry",1.0,-0.418,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 1 - Daily Directional,SHORT,MARKET @ 23 Jul cash open 14:30 UK,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-07-23 14:30,7444.9,0,7454.6,2026-07-23 14:30,"CARD DEFECT: entry reference 7498.96 vs an actual 14:30 cash open of 7444.9, 54.1 pts lower - BOTH take-profits sat below the market at entry. The card was itself SUPPRESSED BY CONVICTION RULE (score 0.0187 vs 0.25) and issued only on instruction. Card books +2.22R; on the fill it is -0.06R. | TP2 also already behind price at entry",2.0,-0.127,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 1 - Daily Directional,SHORT,MARKET @ 23 Jul cash open 14:30 UK,7498.96,7521.14,7476.78,7454.6,7286.22,22.18,3 units; Unit3 SL->entry-0.2R on TP2 fill; runner CARD-SPECIFIED session-close time-stop / 3xATR cap,Y,PRIMARY,Unit 3,YES - STALE ANCHOR,SAME SESSION,2026-07-23 14:30,7444.9,0,7418.0,2026-07-23 22:45,"CARD DEFECT: entry reference 7498.96 vs an actual 14:30 cash open of 7444.9, 54.1 pts lower - BOTH take-profits sat below the market at entry. The card was itself SUPPRESSED BY CONVICTION RULE (score 0.0187 vs 0.25) and issued only on instruction. Card books +2.22R; on the fill it is -0.06R. | CARD-SPECIFIED runner time-stop at the 23 July session close",3.65,0.353,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,IMMEDIATE (limit 38.3 pts ABOVE market at the anchor),2026-07-23 14:30,7444.9,0,7414.64,2026-07-23 15:15,CARD DEFECT: buy limit 38.3 pts ABOVE market. Also directly opposes Trade 1 (short) in the same report. | STOPPED OUT 45 min after entry. TP1 not reached until 3 August.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,IMMEDIATE (limit 38.3 pts ABOVE market at the anchor),2026-07-23 14:30,7444.9,0,7414.64,2026-07-23 15:15,CARD DEFECT: buy limit 38.3 pts ABOVE market. Also directly opposes Trade 1 (short) in the same report. | STOPPED OUT.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7483.19,7414.64,7551.74,7620.28,7695.92,68.55,3 units; Unit3 SL->entry+0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,IMMEDIATE (limit 38.3 pts ABOVE market at the anchor),2026-07-23 14:30,7444.9,0,7414.64,2026-07-23 15:15,CARD DEFECT: buy limit 38.3 pts ABOVE market. Also directly opposes Trade 1 (short) in the same report. | STOPPED OUT.,-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-23,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-23,Trade 3 - Pivot fade (sell limit daily R2),SHORT,SELL LIMIT,7540.65,7588.26,7504.03,7490.13,7483.19,47.61,3 units; runner exit at daily S1,Y,PRIMARY,All units,NO,NO FILL,,,,,,Sell limit 7540.65 never reached inside the window - 23 July topped at 7513.0 and fell. First touched 3 August (t+7). Order life: no expiry stated; scored under the standing 5-session default.,0.0,0.0,0,NO_FILL
SPX-2026-07-24,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-24,Trade 1 - Daily Directional,SHORT,"PENDING @ 07:00 UK anchor, executed 14:30 UK",7408.3,7446.52,7370.08,7331.86,7190.5,38.22,"3 units; Unit3 SL->entry-0.2R on TP2 fill; runner 3xATR cap, time-stopped at the cash close",Y,PRIMARY,Unit 1,YES - STALE ANCHOR,SAME SESSION,2026-07-24 14:30,7429.6,0,7446.52,2026-07-24 17:15,"CARD DEFECT: entry reference 7408.30 vs an actual 14:30 print of 7429.6, leaving only 16.9 pts of realised risk above the fill instead of the card 38.22. The card explicitly warned of gap risk between the 07:00 anchor and the cash open. | STOPPED OUT same session. TP1 7370.08 printed on 29 July.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-07-24,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-07-24,Trade 1 - Daily Directional,SHORT,"PENDING @ 07:00 UK anchor, executed 14:30 UK",7408.3,7446.52,7370.08,7331.86,7190.5,38.22,"3 units; Unit3 SL->entry-0.2R on TP2 fill; runner 3xATR cap, time-stopped at the cash close",Y,PRIMARY,Unit 2,YES - STALE ANCHOR,SAME SESSION,2026-07-24 14:30,7429.6,0,7446.52,2026-07-24 17:15,"CARD DEFECT: entry reference 7408.30 vs an actual 14:30 print of 7429.6, leaving only 16.9 pts of realised risk above the fill instead of the card 38.22. The card explicitly warned of gap risk between the 07:00 anchor and the cash open. | STOPPED OUT.",-1.0,-1.0,0,CLOSED - CARD DEFECT
