card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-07-16_Trade_3C,2026-07-16,SP500_M1_Report_16Jul2026.md,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break",Trade 3C,n/a,CONDITIONAL,"SUPPRESSED - no confirmed break of the 25-session range at the D-1 close, so no order is placed and no entry level is issued. Entry would have been at the breakout candle close, monitored from the 09:00 broker anchor, only once a daily close confirmed the break.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no position, no units, no management. Trigger fired: no confirmed break under the TRANSITION regime. Contingent arming levels, stated as commentary and not as a card: a daily close above 7601.53 arms the long side, a daily close below 7241.87 the short side. Were the long side to arm, the structural stop would be 7389.36 (range low + 0.40 x width, just below the range midpoint), TP1 the measured move 7906.80 (broken boundary + 1.0 x width) and TP2 8068.50 (broken boundary + 1.5 x width), with Unit 3's stop moving to the broken boundary 7583.40 on the TP2 fill and the runner trailed discretionarily beyond 1.5 x the measured move.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-15.csv,2026-07-15 23:45:00
2026-07-17_Trade_1,2026-07-17,SP500_Report_17Jul2026.md,Trade 1 - Daily Directional - SUPPRESSED (directional conviction below threshold),Trade 1,n/a,CONDITIONAL,"SUPPRESSED - the directional conviction score is inside the neutral band, so no directional order is placed at the 09:00 broker anchor",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: directional conviction score in the neutral band (|score| < 0.25 conviction threshold). Value that fired it: score +0.058 on the corrected short-technical input (-0.192 if that input is read as bearish rather than neutral; -0.0525 on the report's own printed arithmetic). All three readings sit below 0.25 in absolute terms.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-16.csv,2026-07-16 23:45:00
2026-07-17_Trade_2,2026-07-17,SP500_Report_17Jul2026.md,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side) - SUPPRESSED",Trade 2,n/a,CONDITIONAL,SUPPRESSED - TRANSITION permits a breakout-side entry only and the breakout side is undefined; no order is placed,09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: no confirmed break in a TRANSITION regime, so the breakout side aligned with Trade 3C is undefined. Value that fired it: D-1 cash close 7536.20 against the 25-day boundaries 7583.40 and 7303.10 with a required 0.25 x ATR14 = 17.58 break buffer - a close at or above 7600.98, or at or below 7285.52, was needed.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-16.csv,2026-07-16 23:45:00
2026-07-17_Trade_3C,2026-07-17,SP500_Report_17Jul2026.md,Trade 3C - Momentum-Breakout (25-day range) - SUPPRESSED (not eligible),Trade 3C,n/a,CONDITIONAL,SUPPRESSED - no confirmed 25-day range break on the D-1 close; the breakout entry never arms,09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: no confirmed break in a TRANSITION regime. Value that fired it: D-1 cash close 7536.20 against the 25-day boundaries 7583.40 (2026-06-15) and 7303.10 (2026-06-26), with a required 0.25 x ATR14 = 17.58 break buffer - i.e. a close at or above 7600.98 or at or below 7285.52 was needed. The close sits 64.78 points inside the upper trigger and 250.68 points inside the lower one.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-16.csv,2026-07-16 23:45:00
2026-07-20_Trade_1,2026-07-20,SP500_Report_20Jul2026.md,Daily Directional,Trade 1,SHORT,MARKET,"Market at the 09:00 broker (07:00 UK) daily-open anchor on 20 Jul 2026, the anchor fixed for this instance; the fill level is the D-1 reference close, i.e. the settled cash close of Friday 17 Jul 2026 = 7456.60. The pre-New-York anchor uses that last cash close as the reference in place of a New-York cash open (proxy-open substitution, stated here as required).",09:00,7456.6,7514.69,7398.51,7340.42,7247.89,58.09,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units. Unit 1 exits at TP1 7398.51 (-58.09 pts, 1R); Unit 2 exits at TP2 7340.42 (-116.18 pts, 2R) and on that fill the Unit 3 stop moves to entry +0.2R = 7468.22. Unit 3 runs to TP3 7247.89 (-208.71 pts, 3.00 x ATR14 from entry) or is time-stopped at the 20 Jul cash session close, whichever comes first. Thesis invalidation (distinct from the stop): a daily close back above the 16 Jul cash close shelf 7536.20 - 21.51 pts beyond the stop and 0.31 x ATR14 clear of it.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-19.csv,2026-07-17 23:45:00
2026-07-20_Trade_2,2026-07-20,SP500_Report_20Jul2026.md,"Pivot (TRANSITION, breakout side only)",Trade 2,SHORT,STOP,"Sell stop at 7431.08, resting from the 09:00 broker (07:00 UK) anchor on 20 Jul 2026; triggers only on a downside break of the 17 Jul cash low / 5-day swing low 7431.60. Entry sits 25.52 pts BELOW the D-1 reference close 7456.60, the side a sell stop must be on.",09:00,7431.08,7486.02,7426.37,7411.25,7396.13,54.94,BE_0.2R_ON_TP2,TRACE,"3 equal units. Unit 1 exits at daily S1 7426.37 (-4.71 pts); Unit 2 exits at daily S1.5 7411.25 (-19.83 pts) and on that fill the Unit 3 stop moves to entry -0.2R = 7420.09; Unit 3 traces toward daily S2 7396.13 (-34.95 pts). Thesis invalidation (distinct from the stop): a daily close back above daily P 7461.83, 24.19 pts inside the stop and 0.35 x ATR14 clear of it - stop sits ahead of invalidation.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-19.csv,2026-07-17 23:45:00
2026-07-20_Trade_3C,2026-07-20,SP500_Report_20Jul2026.md,Momentum-Breakout,Trade 3C,SHORT,CONDITIONAL,"SUPPRESSED - no confirmed break of the 25-session range as at the D-1 reference close 7456.60 (Friday 17 Jul 2026), so the card carries no entry. Commentary only, outside the card: the downside arming condition is a daily cash close at or below 7285.71; the upside arming condition is a daily cash close at or above 7600.79.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no entry, stop, R or target ladder is carried.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-19.csv,2026-07-17 23:45:00
2026-07-21_Trade_1,2026-07-21,SP500_Report_21-Jul-2026.md,"Trade 1 - Daily Directional (SHORT, bearish continuation)",Trade 1,SHORT,MARKET,MARKET at the daily-open anchor 09:00 broker (07:00 UK); fill level is the D-1 reference close 7446.60 of 2026-07-20,09:00,7446.6,7514.73,7378.47,7310.34,7237.5,68.13,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"3 equal units. Unit 1 exits TP1 7378.47 (-68.13 pts, -1R). Unit 2 exits TP2 7310.34 (-136.26 pts, -2R); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7460.23 (+13.63 pts). Unit 3 runs to the 3 x ATR14 price cap 7237.50 (-209.10 pts) or is time-stopped at the 2026-07-21 session close, whichever comes first. Stop 7514.73 is +68.13 pts above entry (R = 0.98 x ATR14 = 69.70 on the cash basis, 0.88 x 77.46 on the full-broker-day basis; the ratio does not exceed 1.00, so no wide-stop flag). Thesis invalidation: daily cash close back above daily R2 7539.73 (+93.13 pts from entry, 25.00 pts beyond the stop); the stop sits ahead of the invalidation. No HIGH-impact or USD macro release is scheduled on 2026-07-21 in the calendar slice; the megacap-earnings cluster the report cites is narrative event risk carried against the holding period.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-20.csv,2026-07-20 23:45:00
2026-07-21_Trade_2,2026-07-21,SP500_Report_21-Jul-2026.md,"Trade 2 - Pivot (regime-aware, TRANSITION breakout side, SHORT)",Trade 2,SHORT,LIMIT,"LIMIT - SELL LIMIT 7461.57, the daily pivot P 7466.23 less 10% of P-S1, resting from the daily-open anchor 09:00 broker (07:00 UK); the level sits 14.97 pts above the D-1 reference close 7446.60 of 2026-07-20, which is the side M5 5.0 requires of a sell limit - the branch permits a stop or a limit at that same level, so only the order type changes",09:00,7461.57,7487.78,7419.67,7406.2,7392.73,26.21,BE_0.2R_ON_TP2,TRACE,"3 equal units on a SELL LIMIT at 7461.57. Unit 1 exits TP1 7419.67 = daily S1 (-41.90 pts, 1.60R). Unit 2 exits TP2 7406.20 = daily S1.5 (-55.37 pts, 2.11R); on the Unit 2 fill the Unit 3 stop moves to entry + 0.2R = 7466.81 (+5.24 pts). Unit 3 traces to TP3 7392.73 = daily S2 (-68.84 pts, 2.63R) - the branch sets structural pivot targets, so no 3 x ATR14 price cap and no session-close time-stop apply to this runner. Stop 7487.78 is +26.21 pts above entry and sits 5.39 pts inside daily R1 7493.17. R = 26.21 pts = 0.38 x ATR14 (69.70 on the cash basis; 0.34 x 77.46 on the full-broker-day basis), inside the 0.3-3.0 x ATR14 band on both bases and below 1.00, so no wide-stop flag; 2R = 52.42 is far inside 3 x ATR14 = 209.10, so no 'TP2 ambitious' flag. Thesis invalidation: a daily cash close back above the daily pivot P 7466.23, 21.55 pts inside the stop and more than 0.15 x ATR14 = 10.46 clear of it. Strong confluence above the stop (daily R1 7493.17, the 2026-07-20 cash open 7495.30 and the 2026-07-17 cash high 7497.30, all inside 10.46 of each other) and at TP3 (daily S2 7392.73 with weekly S1 7397.87, 5.14 pts apart). No HIGH-impact or USD macro release is scheduled on 2026-07-21 in the calendar slice; the megacap-earnings cluster the report cites is narrative event risk carried against the holding period.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-20.csv,2026-07-20 23:45:00
2026-07-21_Trade_3C,2026-07-21,SP500_Report_21-Jul-2026.md,Trade 3C - Momentum-Breakout (25-day range),Trade 3C,n/a,CONDITIONAL,SUPPRESSED - no confirmed 25-day range break on the D-1 close; the breakout entry never arms,09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: no confirmed break per M5 4d in a TRANSITION regime. Value that fired it: D-1 cash close 7446.60 against the 25-day boundaries 7582.80 (2026-07-15) and 7303.10 (2026-06-26), width 279.70, with a required 0.25 x ATR14 = 17.43 break buffer - i.e. a close at or above 7600.23 or at or below 7285.68 was needed; the D-1 close is 160.93 pts above the downside trigger.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-20.csv,2026-07-20 23:45:00
2026-07-22_Trade_1,2026-07-22,SP500_Report_22Jul2026.md,Trade 1 - Daily Directional - SUPPRESSED (directional conviction inside the neutral band),Trade 1,n/a,CONDITIONAL,"SUPPRESSED - the directional conviction score is inside the neutral band, so no directional order is placed at the 09:00 broker anchor",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger that fired: directional conviction score inside the neutral band (|score| < 0.25 conviction threshold). Value that fired it: score +0.0315 rebuilt on the fixed default weights from the report's own signal values, which reproduces the report's printed +0.03; the alternative admissible reading of the short-term technical input gives -0.2185. Both sit inside the neutral band. No entry, stop, R or TP ladder is carried on a suppressed row.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-21.csv,2026-07-21 23:45:00
2026-07-22_Trade_2,2026-07-22,SP500_Report_22Jul2026.md,"Trade 2 - Pivot (regime-aware, RANGE mean-reversion at daily R1)",Trade 2,SHORT,LIMIT,"Sell limit resting at daily R1 7526.97, 18.97 points above the 2026-07-21 reference close 7508.00; monitoring opens at the 09:00 broker anchor and the order rests through the 22 July cash session to the 23:00 broker cut-off",09:00,7526.97,7600.16,7453.78,7380.59,,73.19,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7453.78 (entry - 1R). Unit 2 exits at TP2 7380.59 (entry - 2R); on that fill Unit 3's stop moves to entry + 0.2R = 7541.61. Unit 3 runs on as a trailing runner toward the pivot P 7496.73, which is carried as a trailing reference and not as a priced target, so TP3 is null rather than an inverted level between entry and TP1. R = 73.19 points = 1.05 x ATR14 (cash basis) - WIDE STOP flag set by the arithmetic. Thesis invalidation, distinct from the stop: a daily cash close above the 5-day / 25-day swing high 7582.80, which is 17.36 points inside the stop 7600.16 and so more than 0.15 x ATR14 = 10.42 clear of it. Holding period collides with the Alphabet and Tesla results after the 22 July close - a high-impact scheduled event on the card's own horizon - so size down or stand aside into the print. All levels in index points, tick 0.01: R = 73.19 points = 7319 ticks; TP1 73.19 points = 7319 ticks from entry; TP2 146.38 points = 14638 ticks.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-21.csv,2026-07-21 23:45:00
2026-07-22_Trade_3B,2026-07-22,SP500_Report_22Jul2026.md,"Trade 3B - Mean-Reversion (25-day range fade, short leg)",Trade 3B,SHORT,LIMIT,"Sell limit resting at the 78.6% level of the 25-day range, 7522.94, which is 14.94 points above the 2026-07-21 reference close 7508.00; monitoring opens at the 09:00 broker anchor and the order rests through the 22 July cash session to the 23:00 broker cut-off",09:00,7522.94,7554.83,7442.95,7331.07,,31.89,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7442.95 (25-day range midpoint). Unit 2 exits at TP2 7331.07 (range low plus 10% of width); on that fill Unit 3's stop moves to entry + 0.2R = 7529.32 - the fixed rule, not a midpoint-plus-a-fraction-of-width rule. Unit 3 runs on as a breakout runner below the range low 7303.10, trailed rather than priced, so TP3 is null. R = 31.89 points = 0.46 x ATR14 (cash basis), a single number and not a fill-dependent range: the sell-limit band is truncated to 7522.94-7531.42 so that no admissible fill sizes R below 0.3 x ATR14 on either the cash or the full-broker-day basis; a fill outside that band is not taken. Thesis invalidation, distinct from the stop: a daily cash close above the 25-day range high 7582.80, which is 27.97 points beyond the stop 7554.83 - stop ahead of invalidation. Holding period collides with the Alphabet and Tesla results after the 22 July close - a high-impact scheduled event on the card's own horizon - so size down or stand aside into the print. All levels in index points, tick 0.01: R = 31.89 points = 3189 ticks; TP1 79.99 points = 7999 ticks from entry; TP2 191.87 points = 19187 ticks.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-21.csv,2026-07-21 23:45:00
2026-07-23_Trade_1,2026-07-23,SP500_Report_23Jul2026.md,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,"Would have been a market fill at the 09:00 broker anchor at the D-1 reference close 7498.80. Re-evaluated in the corroboration correction pass: the stop anchors and support/resistance this card would have drawn on are recomputed from the broker execution price series and carry the CORROBORATED flag, so no corroboration ground stands against it. No order is issued: the card remains suppressed on the conviction test, so no entry, stop, R or target ladder is carried.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - conviction gate, the direction score's magnitude falling below the threshold. This is a test on the direction score alone; it touches no price level and no corroboration flag, so the correction pass leaves it standing. No position, therefore no tranche, break-even or runner management applies. Had the card been issued it would have been three equal units with targets at 1R and 2R and the runner time-stopped at session close or capped at 3 x ATR14 = 191.91 pts from entry.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-22.csv,2026-07-22 23:45:00
2026-07-23_Trade_2,2026-07-23,SP500_Report_23Jul2026.md,"Trade 2 - Pivot, TRANSITION branch (breakout side only)",Trade 2,n/a,STOP,"SUPPRESSED - no order is placed and no ladder is offered. The pivot-corroboration gate the earlier pass relied on has been cleared: the daily and weekly tiers are recomputed from the broker execution price series and carry the CORROBORATED flag. The card is still not armed, because under the TRANSITION branch the only permitted Trade 2 is a breakout-side stop entry beyond the pivot boundary aligned with the Trade 3C break direction, and no break is confirmed at D-1, so no side exists to arm. Single contingent condition, offered as commentary only and not as a card: a daily cash close at or above 7598.79 would confirm the upside break and open the corroborated buy-side tiers R1 7520.20 / R1.5 7530.90 / R2 7541.60; a close at or below 7287.11 would confirm the downside break and open S1 7482.70 / S1.5 7474.65 / S2 7466.60.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no breakout side exists under the TRANSITION branch, the 25-session break being unconfirmed on both boundaries. The pivot tiers themselves are CORROBORATED, recomputed from the broker price series on the 2026-07-22 cash session (daily) and the 2026-07-13 to 2026-07-17 cash week (weekly), so the corroboration ground the earlier pass used no longer stands. No position, therefore no tranche, break-even or runner management applies.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-22.csv,2026-07-22 23:45:00
2026-07-23_Trade_3C,2026-07-23,SP500_Report_23Jul2026.md,Trade 3C - Momentum-Breakout (regime-driven complex),Trade 3C,n/a,CONDITIONAL,"Not applicable - suppressed. Re-evaluated in the corroboration correction pass: the 25-session range boundaries and the confirmation threshold are CORROBORATED, recomputed from the broker execution price series in the D-1 slice, so no corroboration ground stands against this card. It remains suppressed on the separate price test - 3C enters only on a confirmed daily close beyond the 25-session boundary and no such close exists at the reference close of 7498.80, so no order is worked and no arming level is published as a card field.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no confirmed break of the 25-session range at D-1. This is a price test against the reference close and is entirely separate from corroboration; it survives the correction pass unchanged. Trigger tested: a confirmed break requires a daily close beyond a boundary by at least 0.25 x ATR14 = 15.99 pts. Values tested: reference close 7498.80 against a CORROBORATED upper boundary of 7582.80 and lower boundary of 7303.10, both recomputed from the broker price series over the 25 cash sessions 2026-06-18 to 2026-07-22. The close is 84.00 pts inside the upper boundary and 195.70 pts above the lower one, so neither side is broken, let alone broken by the required margin. Outcome: FIRED, suppressed. No position, therefore no tranche, break-even or runner management applies, and no entry, stop, R or target ladder is carried. As commentary only, and outside the card fields, the arming condition would be a daily close at or above 7598.79 or at or below 7287.11.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-22.csv,2026-07-22 23:45:00
2026-07-24_Trade_1,2026-07-24,SP500_Report_24Jul2026.md,Daily Directional,Trade 1,SHORT,MARKET,"Market sell at the daily-open anchor, 09:00 broker (07:00 UK). Fill level is the reference close, 7405.50, the settled 23 Jul 2026 cash-session close. One anchor governs the card: the configured daily-open anchor. The report's desk-instruction move of execution to 14:30 UK is a run-time instruction and cannot re-select a fixed anchor, so it is not adopted here.",09:00,7405.5,7467.34,7343.66,7281.82,7195.02,61.84,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at 7343.66 (entry minus 1R); Unit 2 exits at 7281.82 (entry minus 2R); on the Unit 2 fill the Unit 3 stop moves to entry plus 0.2R = 7417.87. Unit 3 runs toward 7195.02, which is three times the 14-session average true range (70.16) below entry, or is time-stopped at the cash close, whichever comes first. Risk 61.84 points = 0.88 times the 14-session average true range, inside the 1.00 wide-stop threshold and inside the 3.5x structural cap (245.56). Thesis invalidation is a close back above 7445.10, the first resistance level of the daily pivot set rebuilt from the 23 Jul session; it is a named structural level, 22.24 points inside the 7467.34 stop and well beyond the 10.52-point (0.15 ATR) minimum separation. Twice-risk (123.68 points) is 1.76 ATR, inside the three-ATR ambition threshold, so no ambitious-target flag. Holding-period collision: US New Home Sales is scheduled for 24 Jul at 17:00 broker (HIGH impact, consensus 0.547m against a 0.580m prior, outcome unknown at build time) and falls inside the session this card trades; size accordingly.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-23.csv,2026-07-23 23:45:00
2026-07-24_Trade_2,2026-07-24,SP500_Report_24Jul2026.md,Pivot - breakout side (transition regime),Trade 2,SHORT,LIMIT,"Sell limit at 7406.24, the downside breakout trigger 10 per cent of the pivot-to-first-support distance below the daily pivot. Monitoring opens at the daily-open anchor, 09:00 broker (07:00 UK). The level sits 0.74 points above the 7405.50 reference close, so the compliant order type is a sell limit (at or above the close); a sell stop at the same level would sit on the wrong side of the close and is not shipped.",09:00,7406.24,7438.12,7370.6,7353.15,7335.7,31.88,BE_0.2R_ON_TP2,TRACE,"Three equal units on the breakout side of the pivot structure. Unit 1 exits at first support 7370.60; Unit 2 exits at the 7353.15 midpoint between first and second support; on the Unit 2 fill the Unit 3 stop moves to entry plus 0.2R = 7412.62. Unit 3 runs to second support 7335.70. Risk 31.88 points = 0.45 times the 14-session average true range of 70.16, inside the 1.00 wide-stop threshold. Thesis invalidation is a daily close back above the pivot at 7410.20, a named structural level distinct from the 7438.12 stop by 27.92 points, far beyond the 10.52-point (0.15 ATR) minimum separation. No confluence is claimed at entry: the qualifying band is 10.52 points and the nearest independent reference (the 23 Jul session low at 7375.30) is 30.94 points away. Holding-period collision: US New Home Sales, 24 Jul 17:00 broker, HIGH impact, consensus 0.547m against a 0.580m prior, actual unknown at build time, falls inside the session this card trades.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-23.csv,2026-07-23 23:45:00
2026-07-24_Trade_3C,2026-07-24,SP500_Report_24Jul2026.md,Momentum-Breakout,Trade 3C,n/a,CONDITIONAL,"SUPPRESSED - no confirmed break of the 25-session range on the reference session, so the trade is not eligible and no entry, stop, risk or target ladder is carried. Monitoring anchor recorded for completeness only: 09:00 broker (07:00 UK).",09:00,,,,,,,NONE,,"SUPPRESSED - eligibility test failed: the breakout variant requires a settled close beyond a 25-session range boundary by at least a quarter of the 14-session average true range, and the 23 July 2026 reference close of 7405.50 sits inside the range. No entry, stop, risk figure or target ladder is issued, and no arming price is carried in the level fields. Suppression is the compliant output here; substituting the momentum-pullback or mean-reversion variant, or standing pivot levels in for range levels, is not permitted.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-23.csv,2026-07-23 23:45:00
2026-07-27_Trade_1,2026-07-27,SP500_Report_27Jul2026.md,Trade 1 - Daily Directional - SUPPRESSED (conviction below threshold),Trade 1,n/a,CONDITIONAL,"SUPPRESSED - no order is placed. Had the card been eligible it would have been a market entry at the 09:00 broker daily-open anchor, filled at the D-1 reference close 7411.80 (Fri 24 Jul 2026). No arming level is offered, in the level fields or as commentary: the gate is a conviction test, not a price test, so no price can clear it.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no tranching, no break-even rule and no runner. Trigger: the directional score is NEUTRAL, i.e. its absolute value is below the 0.25 conviction threshold. Value that fired it: -0.20 as published by the report, or -0.230 once the sentiment leg is recomputed from the report's own stated article weights (tilt -0.513 in place of -0.30); both are inside the band, so the suppression stands on either figure. Recorded as a row rather than omitted.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-26.csv,2026-07-24 23:45:00
2026-07-27_Trade_2,2026-07-27,SP500_Report_27Jul2026.md,"Trade 2 - Pivot, TRANSITION branch (breakout side only) - SUPPRESSED (no breakout side; ladder inverts)",Trade 2,n/a,CONDITIONAL,"SUPPRESSED - no order is placed and no entry, stop, R or target ladder is carried. The pivot tier is CORROBORATED and no longer bars the card; the branch has no entry to place. Commentary only, outside the card: the only compliant breakout-side levels in this regime would be a buy stop at or above 7600.60 (25-session high 7582.80 + 0.25xATR14 17.80) or a mirror sell stop at or below 7285.30 (25-session low 7303.10 - 17.80). Neither is armed - no confirmed break exists to identify a breakout side - and neither could be built into a compliant card in any case, because the branch's R1/R1.5/R2 ladder sits wholly below a 7600.60 buy stop and its S1/S1.5/S2 ladder wholly above a 7285.30 sell stop.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. One trigger fires, and it is not the corroboration gate. CORROBORATION GATE - TESTED, DOES NOT FIRE: every accessible pivot tier is recomputed from the broker price series data/slices/US500/US500_upto_2026-07-26.csv (cash session 16:30-23:00 broker), which is the series any resulting order is filled and settled against, so each tier is CORROBORATED by construction; the daily tier comes from the Fri 24 Jul 2026 session H 7460.20 / L 7395.60 / C 7411.80. TRIGGER THAT FIRES: in a TRANSITION regime Trade 2 is permitted only on the breakout side identified by Trade 3C, and 3C is ineligible for want of a confirmed break, so no breakout side exists. Values that fired it: reference close 7411.80 (Fri 24 Jul 2026) against an up-break confirming close of 7600.60 (25-session high 7582.80 + 0.25xATR14 17.80), short by 188.80 pts, and a down-break confirming close of 7285.30 (25-session low 7303.10 - 17.80), above it by 126.50 pts; the highest cash close anywhere in the 25-session block is 7574.20 (Fri 10 Jul 2026), still 26.40 pts short of confirmation, and the lowest is 7335.80 (Fri 26 Jun 2026), 50.50 pts above it. Independently fatal on the same ground: the branch's own target ladder inverts against either compliant breakout entry - upside R1/R1.5/R2 7449.47 / 7468.30 / 7487.13 all sit below a 7600.60 buy stop, downside S1/S1.5/S2 7384.87 / 7371.40 / 7357.93 all sit above a 7285.30 sell stop. Recorded as a row rather than omitted.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-26.csv,2026-07-24 23:45:00
2026-07-27_Trade_3C,2026-07-27,SP500_Report_27Jul2026.md,"Trade 3C - Momentum-Breakout (TRANSITION fork) - SUPPRESSED, no confirmed break",Trade 3C,n/a,CONDITIONAL,"SUPPRESSED - no order is placed and no entry, stop, R or target ladder is carried. Commentary only, outside the card: the variant would arm on a cash close at or above 7600.60 (25-session high 7582.80 + 0.25xATR14 17.80), or at or below 7285.30 (25-session low 7303.10 - 17.80) on the short side; on full broker-day bars those thresholds would be 7603.01 and 7282.89. No such close exists in the slice, and the arming price is deliberately kept out of the entry field.",09:00,,,,,,,NONE,,"SUPPRESSED - no position, no units, no management. Trigger: no confirmed break of the 25-session range in a TRANSITION regime. Value that fired it: the D-1 reference close 7411.80 (Fri 24 Jul 2026) against a required confirming close of 7600.60 or higher, short by 188.80 pts, or 7285.30 or lower, above it by 126.50 pts. The highest cash close anywhere in the 25-session block is 7574.20 (Fri 10 Jul 2026), still 26.40 pts short of confirmation. Holding-period note carried for the record only, since nothing is armed: the report's highest-impact forward event is the 29 Jul rate decision, and the day's own calendar carries a high-impact US durable-goods release at 15:30 broker, an hour before the cash open.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-26.csv,2026-07-24 23:45:00
2026-07-28_Trade_1,2026-07-28,SP500_Daily_Report_28-Jul-2026.md,Trade 1 - Daily Directional,Trade 1,n/a,MARKET,"SUPPRESSED - no order is placed. Had the card survived, the family rule is a market fill at the daily-open anchor, priced at the reference close; because the conviction gate fired, no entry, stop, risk figure or target ladder is published and no arming price is given in any level field.",09:00,,,,,,,NONE,SESSION_CLOSE_TIMESTOP,"SUPPRESSED - directional conviction below threshold. No position, no tranching, no stop management. Trigger recorded: absolute direction score 0.10 against a required minimum of 0.25.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-27.csv,2026-07-27 23:45:00
2026-07-28_Trade_2,2026-07-28,SP500_Daily_Report_28-Jul-2026.md,Trade 2 - Pivot (RANGE mean-reversion),Trade 2,LONG,LIMIT,"Buy limit 7,372.17, the prior-session first support, resting from the 09:00 broker daily-open anchor (07:00 UK) to the 23:00 broker index cut-off. The limit sits 43.33 points below the 7,415.50 reference close, 0.59 x ATR14, which is the required side for a buy limit.",09:00,7372.17,7310.4,7433.94,7495.71,,61.77,BE_0.2R_ON_TP2,TRACE,"Three equal units, all against the single stop 7,310.40. Unit 1 exits at TP1 7,433.94 (+61.77 points, 1R). Unit 2 exits at TP2 7,495.71 (+123.54 points, 2R); on that fill the Unit 3 stop moves to entry plus 0.2R = 7,384.52. Unit 3 is the mean-reversion runner and carries no published third rung: the pivot the branch runs toward, 7,426.23, has already been passed at TP1, so the runner is traced past that pivot on the structure above it - the prior-week pivot 7,437.53, then 7,469.57 - and stopped on that structure. Risk 61.77 points, 0.84 of the 73.73 stated ATR (0.74 of the 83.47 full-broker-day figure), so no wide-stop flag. Thesis invalidation, separate from the stop: a daily close below the prior-session third support 7,274.77, which is 35.63 points beyond the stop. Caveat: the holding period collides with the 29 July policy decision, a top-tier scheduled event.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-07-27.csv,2026-07-27 23:45:00
